Time,Height,P,T,RH,WS,WD
1126.9,6708.0,446.2,-13.7,14.1,44.6,271.9
1127.9,6713.0,445.9,-13.6,12.1,44.7,271.6
1128.9,6718.0,445.6,-13.5,11.4,44.7,271.2
1129.9,6724.0,445.2,-13.5,9.8,44.7,270.9
1130.9,6728.0,444.9,-13.5,8.7,44.6,270.6
1131.9,6734.0,444.6,-13.4,9.7,44.6,270.3
1132.9,6740.0,444.3,-13.4,11.7,44.5,270.1
1133.9,6745.0,444.0,-13.4,11.4,44.4,269.8
1134.9,6749.0,443.7,-13.3,10.8,44.3,269.6
1135.9,6755.0,443.3,-13.3,11.9,44.2,269.4
1136.9,6761.0,443.0,-13.3,12.8,44.1,269.3
1137.9,6767.0,442.7,-13.3,11.9,44.0,269.1
1138.9,6772.0,442.4,-13.2,10.5,43.9,269.0
1139.9,6776.0,442.0,-13.2,10.3,43.7,268.9
1140.9,6783.0,441.7,-13.2,10.1,43.6,268.8
1141.9,6791.0,441.4,-13.1,9.4,43.5,268.8
1142.9,6797.0,441.0,-13.1,8.6,43.3,268.7
1143.9,6801.0,440.7,-13.0,8.2,43.2,268.6
1144.9,6805.0,440.4,-13.0,8.6,43.0,268.6
1145.9,6811.0,440.1,-13.0,9.2,42.9,268.6
1146.9,6818.0,439.7,-13.0,9.1,42.8,268.5
1147.9,6823.0,439.4,-12.9,8.9,42.7,268.5
1148.9,6827.0,439.1,-12.9,8.8,42.6,268.5
1149.9,6833.0,438.7,-12.8,8.9,42.5,268.4
1150.9,6841.0,438.4,-12.8,8.6,42.4,268.4
1151.9,6849.0,438.0,-12.8,8.4,42.3,268.4
1152.9,6854.0,437.7,-12.8,8.8,42.3,268.3
1153.9,6860.0,437.3,-12.8,9.0,42.2,268.3
1154.9,6868.0,437.0,-12.7,9.4,42.2,268.3
1155.9,6873.0,436.6,-12.7,10.3,42.2,268.2
1156.9,6878.0,436.3,-12.7,11.4,42.2,268.2
1157.9,6884.0,436.0,-12.7,12.5,42.2,268.2
1158.9,6890.0,435.6,-12.7,12.9,42.2,268.2
1159.9,6895.0,435.3,-12.6,12.5,42.3,268.2
1160.9,6900.0,435.0,-12.5,12.2,42.3,268.2
1161.9,6904.0,434.8,-12.5,11.2,42.4,268.2
1162.9,6909.0,434.5,-12.6,11.0,42.5,268.3
1163.9,6915.0,434.2,-12.6,11.6,42.6,268.3
1164.9,6920.0,433.9,-12.5,12.2,42.7,268.4
1165.9,6925.0,433.6,-12.5,10.9,42.8,268.5
1166.9,6930.0,433.3,-12.5,9.5,42.9,268.6
1167.9,6934.0,433.0,-12.5,9.0,43.0,268.7
1168.9,6940.0,432.7,-12.5,8.9,43.2,268.9
1169.9,6945.0,432.4,-12.4,9.3,43.3,269.0
1170.9,6950.0,432.1,-12.4,9.1,43.4,269.2
1171.9,6956.0,431.8,-12.5,8.6,43.5,269.4
1172.9,6963.0,431.4,-12.6,8.5,43.7,269.6
1173.9,6970.0,431.1,-12.5,8.5,43.8,269.8
1174.9,6976.0,430.7,-12.5,8.2,43.9,270.1
1175.9,6983.0,430.4,-12.6,7.8,44.0,270.3
1176.9,6989.0,430.0,-12.6,7.7,44.1,270.6
1177.9,6995.0,429.7,-12.6,7.5,44.2,270.8
1178.9,6999.0,429.4,-12.5,7.0,44.3,271.1
1179.9,7005.0,429.0,-12.4,6.8,44.4,271.4
1180.9,7011.0,428.7,-12.4,6.8,44.5,271.7
1181.9,7017.0,428.4,-12.4,6.5,44.5,272.0
1182.9,7024.0,428.1,-12.4,6.2,44.6,272.3
1183.9,7030.0,427.8,-12.3,6.0,44.6,272.5
1184.9,7033.0,427.5,-12.3,6.4,44.7,272.8
1185.9,7040.0,427.2,-12.4,6.6,44.7,273.1
1186.9,7046.0,426.9,-12.4,6.5,44.7,273.4
1187.9,7049.0,426.6,-12.4,6.5,44.8,273.7
1188.9,7054.0,426.3,-12.3,6.6,44.8,274.0
1189.9,7059.0,426.0,-12.3,6.7,44.8,274.2
1190.9,7065.0,425.7,-12.3,6.4,44.8,274.5
1191.9,7071.0,425.4,-12.3,6.0,44.8,274.8
1192.9,7077.0,425.1,-12.3,5.9,44.8,275.0
1193.9,7083.0,424.8,-12.3,6.0,44.8,275.3
1194.9,7087.0,424.5,-12.3,5.8,44.8,275.5
1195.9,7093.0,424.2,-12.4,5.6,44.8,275.8
1196.9,7098.0,423.9,-12.3,5.4,44.7,276.0
1197.9,7104.0,423.6,-12.3,5.6,44.7,276.2
1198.9,7107.0,423.3,-12.3,6.0,44.7,276.5
1199.9,7113.0,423.0,-12.3,6.1,44.6,276.7
1200.9,7119.0,422.7,-12.3,5.8,44.6,276.9
1201.9,7126.0,422.4,-12.4,5.7,44.6,277.1
1202.9,7131.0,422.1,-12.4,5.9,44.5,277.3
1203.9,7137.0,421.8,-12.4,6.2,44.5,277.4
1204.9,7143.0,421.5,-12.4,6.5,44.5,277.6
1205.9,7148.0,421.2,-12.4,6.2,44.4,277.7
1206.9,7153.0,420.9,-12.4,5.9,44.4,277.9
1207.9,7156.0,420.6,-12.4,5.9,44.4,278.0
1208.9,7162.0,420.3,-12.4,6.2,44.3,278.1
1209.9,7167.0,420.1,-12.4,6.2,44.3,278.2
1210.9,7173.0,419.8,-12.5,5.7,44.3,278.2
1211.9,7177.0,419.5,-12.5,5.4,44.3,278.3
1212.9,7182.0,419.2,-12.5,5.3,44.2,278.3
1213.9,7186.0,419.0,-12.5,5.4,44.2,278.3
1214.9,7192.0,418.7,-12.5,5.4,44.3,278.3
1215.9,7197.0,418.4,-12.5,5.3,44.3,278.2
1216.9,7202.0,418.1,-12.5,5.4,44.3,278.2
1217.9,7208.0,417.8,-12.5,5.5,44.4,278.1
1218.9,7213.0,417.5,-12.4,5.6,44.4,278.0
1219.9,7217.0,417.2,-12.4,5.5,44.5,277.9
1220.9,7225.0,416.9,-12.5,5.1,44.6,277.8
1221.9,7231.0,416.6,-12.5,4.9,44.6,277.6
1222.9,7236.0,416.2,-12.5,4.8,44.7,277.5
1223.9,7241.0,415.9,-12.4,4.5,44.8,277.3
1224.9,7248.0,415.6,-12.5,4.2,45.0,277.1
1225.9,7257.0,415.2,-12.5,4.3,45.1,276.9
1226.9,7262.0,414.9,-12.5,4.4,45.2,276.7
1227.9,7268.0,414.5,-12.5,4.3,45.3,276.5
1228.9,7275.0,414.2,-12.5,4.3,45.4,276.3
1229.9,7282.0,413.8,-12.5,4.4,45.5,276.2
1230.9,7289.0,413.5,-12.5,4.6,45.6,276.0
1231.9,7295.0,413.1,-12.5,4.5,45.7,275.8
1232.9,7301.0,412.8,-12.5,4.3,45.7,275.6
1233.9,7306.0,412.5,-12.5,4.5,45.8,275.5
1234.9,7310.0,412.2,-12.5,4.4,45.8,275.3
1235.9,7315.0,411.9,-12.5,4.1,45.8,275.2
1236.9,7323.0,411.6,-12.5,4.1,45.8,275.1
1237.9,7329.0,411.2,-12.6,4.1,45.8,274.9
1238.9,7336.0,410.9,-12.6,4.0,45.8,274.8
1239.9,7343.0,410.6,-12.6,3.8,45.7,274.8
1240.9,7348.0,410.3,-12.6,3.6,45.6,274.7
1241.9,7352.0,410.0,-12.7,3.8,45.6,274.6
1242.9,7358.0,409.6,-12.7,4.0,45.5,274.5
1243.9,7364.0,409.3,-12.8,4.1,45.4,274.5
1244.9,7371.0,409.0,-12.8,4.0,45.2,274.4
1245.9,7376.0,408.6,-12.8,4.1,45.1,274.4
1246.9,7383.0,408.3,-12.9,4.1,45.0,274.4
1247.9,7391.0,408.0,-12.9,4.1,44.8,274.3
1248.9,7397.0,407.6,-13.0,4.0,44.7,274.3
1249.9,7403.0,407.3,-13.0,3.9,44.6,274.3
1250.9,7409.0,406.9,-13.0,3.7,44.4,274.3
1251.9,7415.0,406.6,-13.1,3.9,44.3,274.3
1252.9,7422.0,406.3,-13.2,3.9,44.2,274.3
1253.9,7428.0,405.9,-13.2,3.9,44.1,274.2
1254.9,7433.0,405.6,-13.3,4.0,44.0,274.2
1255.9,7441.0,405.2,-13.3,3.9,43.9,274.2
1256.9,7448.0,404.9,-13.3,3.9,43.8,274.2
1257.9,7454.0,404.5,-13.4,3.7,43.8,274.2
1258.9,7460.0,404.2,-13.4,3.6,43.7,274.3
1259.9,7468.0,403.8,-13.4,3.5,43.6,274.3
1260.9,7475.0,403.5,-13.4,3.5,43.6,274.3
1261.9,7482.0,403.1,-13.4,3.6,43.5,274.3
1262.9,7488.0,402.8,-13.5,3.8,43.5,274.4
1263.9,7495.0,402.5,-13.5,4.1,43.4,274.4
1264.9,7500.0,402.1,-13.5,4.5,43.4,274.5
1265.9,7505.0,401.8,-13.6,4.8,43.3,274.5
1266.9,7511.0,401.5,-13.6,4.5,43.3,274.6
1267.9,7517.0,401.2,-13.6,4.0,43.2,274.7
1268.9,7522.0,400.9,-13.7,3.6,43.1,274.8
1269.9,7529.0,400.6,-13.7,3.5,43.1,274.8
1270.9,7536.0,400.2,-13.8,3.5,43.0,274.9
1271.9,7542.0,399.9,-13.8,3.5,43.0,275.0
1272.9,7547.0,399.6,-13.8,3.5,42.9,275.0
1273.9,7554.0,399.3,-13.9,3.6,42.8,275.1
1274.9,7561.0,398.9,-13.9,4.0,42.8,275.1
1275.9,7568.0,398.6,-13.9,4.6,42.7,275.2
1276.9,7573.0,398.3,-14.0,5.4,42.6,275.2
1277.9,7577.0,398.0,-14.0,5.3,42.6,275.2
1278.9,7583.0,397.7,-14.0,4.5,42.5,275.2
1279.9,7590.0,397.4,-14.0,3.9,42.4,275.1
1280.9,7597.0,397.0,-14.0,3.9,42.4,275.1
1281.9,7604.0,396.7,-14.0,3.9,42.4,275.0
1282.9,7609.0,396.4,-14.1,4.0,42.3,274.9
1283.9,7614.0,396.1,-14.1,4.0,42.3,274.8
1284.9,7620.0,395.8,-14.2,3.9,42.3,274.6
1285.9,7626.0,395.5,-14.2,4.0,42.3,274.5
1286.9,7632.0,395.2,-14.3,4.0,42.3,274.3
1287.9,7636.0,394.9,-14.3,4.0,42.3,274.1
1288.9,7642.0,394.6,-14.3,3.9,42.3,273.9
1289.9,7648.0,394.3,-14.4,3.9,42.4,273.7
1290.9,7653.0,394.0,-14.4,4.0,42.4,273.5
1291.9,7659.0,393.7,-14.4,4.0,42.4,273.3
1292.9,7665.0,393.4,-14.5,3.9,42.5,273.1
1293.9,7670.0,393.1,-14.5,3.8,42.6,273.0
1294.9,7677.0,392.7,-14.6,3.7,42.6,272.8
1295.9,7684.0,392.4,-14.6,3.6,42.7,272.6
1296.9,7694.0,392.0,-14.7,3.6,42.8,272.5
1297.9,7701.0,391.6,-14.7,3.6,42.9,272.4
1298.9,7709.0,391.3,-14.8,3.5,42.9,272.2
1299.9,7715.0,390.9,-14.8,3.4,43.0,272.2
1300.9,7722.0,390.5,-14.9,3.3,43.1,272.1
1301.9,7729.0,390.2,-14.9,3.3,43.2,272.0
1302.9,7736.0,389.8,-15.0,3.5,43.2,272.0
1303.9,7743.0,389.4,-15.0,3.7,43.3,272.0
1304.9,7749.0,389.1,-15.1,3.8,43.3,272.0
1305.9,7756.0,388.7,-15.2,3.9,43.4,272.0
1306.9,7763.0,388.4,-15.2,4.0,43.5,272.0
1307.9,7771.0,388.0,-15.3,3.9,43.5,272.0
1308.9,7778.0,387.6,-15.3,3.9,43.6,272.1
1309.9,7785.0,387.3,-15.4,3.9,43.6,272.1
1310.9,7792.0,386.9,-15.4,4.0,43.6,272.1
1311.9,7800.0,386.6,-15.5,4.2,43.7,272.2
1312.9,7806.0,386.2,-15.5,4.4,43.7,272.2
1313.9,7811.0,385.9,-15.6,4.5,43.7,272.2
1314.9,7818.0,385.6,-15.6,4.6,43.7,272.2
1315.9,7826.0,385.2,-15.7,4.7,43.7,272.2
1316.9,7831.0,384.9,-15.7,5.0,43.7,272.1
1317.9,7836.0,384.6,-15.8,5.3,43.7,272.1
1318.9,7843.0,384.3,-15.8,5.6,43.7,272.0
1319.9,7848.0,384.0,-15.9,5.8,43.6,272.0
1320.9,7854.0,383.7,-15.9,5.8,43.6,271.9
1321.9,7859.0,383.4,-15.9,5.4,43.6,271.8
1322.9,7866.0,383.1,-16.0,5.1,43.5,271.7
1323.9,7872.0,382.8,-16.0,4.9,43.4,271.7
1324.9,7880.0,382.5,-16.1,4.8,43.4,271.6
1325.9,7886.0,382.1,-16.1,4.8,43.3,271.5
1326.9,7892.0,381.8,-16.2,4.8,43.2,271.3
1327.9,7899.0,381.5,-16.2,4.9,43.1,271.2
1328.9,7904.0,381.2,-16.3,5.0,43.0,271.1
1329.9,7909.0,380.9,-16.4,5.1,42.9,271.0
1330.9,7915.0,380.6,-16.4,5.3,42.8,271.0
1331.9,7921.0,380.3,-16.5,5.6,42.7,270.9
1332.9,7927.0,380.0,-16.5,6.0,42.5,270.8
1333.9,7934.0,379.6,-16.6,6.1,42.4,270.7
1334.9,7940.0,379.3,-16.7,5.4,42.3,270.7
1335.9,7947.0,378.9,-16.7,4.7,42.2,270.7
1336.9,7956.0,378.6,-16.8,4.7,42.1,270.6
1337.9,7965.0,378.2,-16.8,4.9,42.0,270.6
1338.9,7971.0,377.9,-16.9,5.0,41.9,270.6
1339.9,7977.0,377.5,-16.9,5.0,41.8,270.7
1340.9,7983.0,377.1,-17.0,5.0,41.7,270.7
1341.9,7992.0,376.8,-17.1,5.1,41.6,270.7
1342.9,8000.0,376.4,-17.2,5.3,41.6,270.8
1343.9,8006.0,376.1,-17.2,5.5,41.6,270.9
1344.9,8011.0,375.7,-17.3,5.4,41.6,271.0
1345.9,8018.0,375.4,-17.4,5.4,41.6,271.1
1346.9,8026.0,375.1,-17.4,5.6,41.6,271.2
1347.9,8033.0,374.7,-17.5,5.7,41.6,271.3
1348.9,8039.0,374.4,-17.6,5.8,41.7,271.4
1349.9,8044.0,374.1,-17.6,5.7,41.7,271.5
1350.9,8050.0,373.8,-17.7,5.4,41.8,271.6
1351.9,8057.0,373.4,-17.8,5.3,41.8,271.7
1352.9,8064.0,373.1,-17.8,5.4,41.9,271.8
1353.9,8072.0,372.7,-17.9,5.6,42.0,271.9
1354.9,8078.0,372.4,-17.9,5.7,42.1,272.0
1355.9,8087.0,372.0,-18.0,5.7,42.1,272.1
1356.9,8095.0,371.6,-18.0,5.7,42.2,272.2
1357.9,8101.0,371.3,-18.0,5.7,42.3,272.3
1358.9,8109.0,370.9,-18.1,5.7,42.3,272.4
1359.9,8117.0,370.6,-18.1,5.5,42.4,272.6
1360.9,8124.0,370.2,-18.1,5.3,42.4,272.7
1361.9,8130.0,369.9,-18.1,5.1,42.5,272.8
1362.9,8137.0,369.5,-18.1,5.1,42.5,272.9
1363.9,8143.0,369.2,-18.1,5.1,42.5,273.0
1364.9,8149.0,368.8,-18.1,5.0,42.4,273.1
1365.9,8157.0,368.5,-17.9,4.8,42.4,273.2
1366.9,8163.0,368.1,-17.8,4.0,42.4,273.3
1367.9,8171.0,367.8,-17.7,3.3,42.3,273.4
1368.9,8180.0,367.4,-17.8,3.2,42.2,273.5
1369.9,8189.0,367.0,-17.8,3.4,42.2,273.6
1370.9,8194.0,366.7,-17.9,3.5,42.1,273.8
1371.9,8201.0,366.3,-17.9,3.4,42.0,273.9
1372.9,8210.0,365.9,-18.0,3.4,41.9,274.0
1373.9,8218.0,365.6,-18.1,3.4,41.8,274.1
1374.9,8225.0,365.2,-18.1,3.4,41.7,274.2
1375.9,8232.0,364.8,-18.2,3.4,41.6,274.3
1376.9,8240.0,364.5,-18.3,3.4,41.5,274.4
1377.9,8246.0,364.1,-18.3,3.4,41.3,274.5
1378.9,8253.0,363.8,-18.4,3.4,41.2,274.6
1379.9,8260.0,363.4,-18.4,3.3,41.1,274.6
1380.9,8268.0,363.1,-18.5,3.3,41.0,274.7
1381.9,8276.0,362.8,-18.6,3.3,40.9,274.8
1382.9,8283.0,362.4,-18.6,3.4,40.8,274.8
1383.9,8289.0,362.1,-18.7,3.5,40.7,274.9
1384.9,8295.0,361.7,-18.7,3.6,40.7,274.9
1385.9,8301.0,361.4,-18.8,3.6,40.6,275.0
1386.9,8309.0,361.0,-18.9,3.6,40.6,275.0
1387.9,8318.0,360.7,-18.9,3.5,40.5,275.0
1388.9,8325.0,360.3,-19.0,3.5,40.5,275.1
1389.9,8333.0,360.0,-19.1,3.4,40.4,275.1
1390.9,8339.0,359.7,-19.2,3.5,40.4,275.1
1391.9,8347.0,359.3,-19.2,3.9,40.4,275.1
1392.9,8354.0,359.0,-19.3,4.8,40.4,275.1
1393.9,8358.0,358.7,-19.3,5.7,40.5,275.1
1394.9,8364.0,358.4,-19.4,6.1,40.5,275.1
1395.9,8370.0,358.2,-19.4,5.2,40.5,275.1
1396.9,8376.0,357.9,-19.5,3.9,40.6,275.1
1397.9,8381.0,357.6,-19.6,3.5,40.7,275.1
1398.9,8388.0,357.3,-19.7,3.8,40.8,275.2
1399.9,8393.0,357.0,-19.7,4.4,40.9,275.2
1400.9,8398.0,356.8,-19.7,5.0,41.0,275.3
1401.9,8403.0,356.5,-19.8,5.1,41.1,275.3
1402.9,8409.0,356.2,-19.8,4.5,41.3,275.4
1403.9,8416.0,355.9,-19.9,3.9,41.4,275.5
1404.9,8424.0,355.6,-20.0,3.6,41.6,275.6
1405.9,8430.0,355.3,-20.1,3.6,41.8,275.7
1406.9,8438.0,354.9,-20.1,3.6,41.9,275.9
1407.9,8444.0,354.6,-20.2,4.0,42.1,276.0
1408.9,8450.0,354.3,-20.2,4.4,42.3,276.2
1409.9,8455.0,354.0,-20.3,4.6,42.4,276.4
1410.9,8462.0,353.7,-20.3,4.1,42.6,276.5
1411.9,8469.0,353.4,-20.4,3.6,42.7,276.7
1412.9,8476.0,353.1,-20.4,3.5,42.9,277.0
1413.9,8484.0,352.8,-20.5,3.7,43.0,277.2
1414.9,8489.0,352.5,-20.6,4.1,43.1,277.4
1415.9,8495.0,352.2,-20.6,5.0,43.2,277.6
1416.9,8500.0,351.9,-20.7,5.9,43.3,277.8
1417.9,8505.0,351.6,-20.7,6.5,43.3,278.0
1418.9,8511.0,351.3,-20.8,5.8,43.3,278.2
1419.9,8517.0,351.1,-20.8,4.2,43.3,278.4
1420.9,8524.0,350.8,-20.9,3.4,43.3,278.6
1421.9,8530.0,350.5,-20.9,3.4,43.3,278.8
1422.9,8537.0,350.2,-21.0,3.5,43.2,279.0
1423.9,8542.0,349.9,-21.1,3.7,43.1,279.2
1424.9,8548.0,349.7,-21.1,3.7,43.0,279.3
1425.9,8554.0,349.4,-21.2,3.8,42.9,279.4
1426.9,8558.0,349.1,-21.2,3.9,42.7,279.5
1427.9,8563.0,348.8,-21.3,3.8,42.6,279.6
1428.9,8570.0,348.5,-21.3,3.8,42.4,279.6
1429.9,8578.0,348.2,-21.4,3.8,42.3,279.7
1430.9,8584.0,347.9,-21.4,3.7,42.1,279.7
1431.9,8590.0,347.6,-21.5,3.8,42.0,279.7
1432.9,8596.0,347.3,-21.6,3.8,41.8,279.8
1433.9,8603.0,347.0,-21.6,3.8,41.7,279.8
1434.9,8610.0,346.7,-21.7,3.8,41.6,279.7
1435.9,8617.0,346.4,-21.8,3.8,41.5,279.7
1436.9,8624.0,346.0,-21.8,3.8,41.4,279.7
1437.9,8631.0,345.7,-21.9,3.9,41.3,279.7
1438.9,8639.0,345.4,-22.0,3.9,41.2,279.7
1439.9,8645.0,345.1,-22.0,4.0,41.2,279.7
1440.9,8651.0,344.7,-22.0,4.0,41.2,279.7
1441.9,8657.0,344.4,-22.0,3.9,41.2,279.7
1442.9,8665.0,344.1,-22.1,3.9,41.2,279.7
1443.9,8673.0,343.8,-22.2,4.0,41.2,279.7
1444.9,8680.0,343.4,-22.2,4.1,41.3,279.7
1445.9,8687.0,343.1,-22.3,4.2,41.4,279.7
1446.9,8694.0,342.8,-22.4,4.1,41.4,279.7
1447.9,8700.0,342.5,-22.4,4.2,41.5,279.8
1448.9,8707.0,342.1,-22.5,4.4,41.7,279.8
1449.9,8714.0,341.8,-22.5,4.8,41.8,279.8
1450.9,8721.0,341.5,-22.6,5.0,41.9,279.9
1451.9,8729.0,341.1,-22.6,4.7,42.0,279.9
1452.9,8738.0,340.8,-22.7,4.2,42.1,280.0
1453.9,8745.0,340.4,-22.7,4.1,42.3,280.0
1454.9,8751.0,340.1,-22.7,4.2,42.4,280.1
1455.9,8757.0,339.8,-22.7,4.2,42.5,280.1
1456.9,8766.0,339.4,-22.8,4.3,42.6,280.1
1457.9,8774.0,339.1,-22.8,4.3,42.8,280.1
1458.9,8780.0,338.8,-22.9,4.3,42.9,280.1
1459.9,8786.0,338.5,-22.9,4.3,43.0,280.1
1460.9,8793.0,338.1,-23.0,4.3,43.1,280.1
1461.9,8801.0,337.8,-23.1,4.3,43.2,280.1
1462.9,8808.0,337.5,-23.1,4.4,43.2,280.1
1463.9,8815.0,337.1,-23.1,4.5,43.3,280.1
1464.9,8822.0,336.8,-23.1,4.5,43.4,280.1
1465.9,8829.0,336.4,-23.2,4.4,43.4,280.1
1466.9,8837.0,336.1,-23.2,4.4,43.5,280.1
1467.9,8847.0,335.8,-23.3,4.5,43.5,280.0
1468.9,8855.0,335.4,-23.4,4.5,43.6,280.0
1469.9,8861.0,335.1,-23.4,4.5,43.6,280.0
1470.9,8867.0,334.7,-23.5,4.6,43.6,280.0
1471.9,8875.0,334.4,-23.6,4.6,43.7,280.0
1472.9,8882.0,334.0,-23.6,4.6,43.7,280.0
1473.9,8890.0,333.7,-23.7,4.7,43.7,280.0
1474.9,8898.0,333.4,-23.7,4.7,43.8,280.0
1475.9,8905.0,333.1,-23.8,4.7,43.8,280.0
1476.9,8911.0,332.8,-23.9,4.7,43.9,280.0
1477.9,8918.0,332.4,-23.9,4.8,43.9,280.0
1478.9,8925.0,332.1,-24.0,4.8,44.0,280.0
1479.9,8930.0,331.8,-24.0,4.9,44.1,280.0
1480.9,8937.0,331.5,-24.1,5.0,44.1,280.0
1481.9,8945.0,331.2,-24.1,5.0,44.2,280.0
1482.9,8953.0,330.9,-24.2,5.1,44.3,280.0
1483.9,8960.0,330.5,-24.3,5.2,44.4,280.0
1484.9,8966.0,330.2,-24.3,5.3,44.6,280.0
1485.9,8973.0,329.9,-24.4,5.4,44.7,280.0
1486.9,8981.0,329.6,-24.4,5.4,44.8,280.0
1487.9,8989.0,329.2,-24.5,5.5,45.0,279.9
1488.9,8996.0,328.9,-24.6,5.5,45.1,279.9
1489.9,9003.0,328.6,-24.6,5.6,45.2,279.8
1490.9,9011.0,328.2,-24.7,5.6,45.4,279.7
1491.9,9020.0,327.9,-24.7,5.7,45.5,279.7
1492.9,9027.0,327.6,-24.8,5.8,45.7,279.6
1493.9,9033.0,327.3,-24.8,5.9,45.8,279.4
1494.9,9039.0,327.0,-24.9,6.0,45.9,279.3
1495.9,9045.0,326.7,-24.9,6.1,46.1,279.2
1496.9,9051.0,326.4,-25.0,6.1,46.2,279.0
1497.9,9056.0,326.2,-25.0,6.2,46.3,278.9
1498.9,9062.0,325.9,-25.1,6.5,46.3,278.7
1499.9,9067.0,325.6,-25.1,6.7,46.4,278.5
1500.9,9074.0,325.4,-25.2,6.8,46.4,278.3
1501.9,9081.0,325.1,-25.2,6.9,46.4,278.1
1502.9,9087.0,324.9,-25.3,7.0,46.4,277.8
1503.9,9092.0,324.6,-25.3,7.1,46.4,277.6
1504.9,9096.0,324.4,-25.4,7.1,46.4,277.3
1505.9,9101.0,324.1,-25.4,7.0,46.3,277.0
1506.9,9106.0,323.9,-25.4,6.7,46.3,276.8
1507.9,9113.0,323.7,-25.5,6.5,46.2,276.5
1508.9,9118.0,323.4,-25.5,6.6,46.1,276.2
1509.9,9124.0,323.1,-25.6,6.6,46.0,275.9
1510.9,9130.0,322.9,-25.7,6.7,45.8,275.6
1511.9,9137.0,322.6,-25.7,6.7,45.7,275.3
1512.9,9142.0,322.3,-25.8,6.8,45.5,275.0
1513.9,9147.0,322.0,-25.8,6.9,45.4,274.7
1514.9,9155.0,321.7,-25.9,7.0,45.2,274.4
1515.9,9163.0,321.4,-26.0,7.0,45.0,274.2
1516.9,9172.0,321.1,-26.1,7.1,44.9,273.9
1517.9,9178.0,320.8,-26.1,7.0,44.7,273.7
1518.9,9182.0,320.5,-26.1,6.9,44.5,273.5
1519.9,9188.0,320.3,-26.1,6.7,44.4,273.3
1520.9,9194.0,320.0,-26.2,6.5,44.2,273.1
1521.9,9202.0,319.7,-26.3,6.3,44.0,272.9
1522.9,9210.0,319.4,-26.3,6.2,43.9,272.8
1523.9,9217.0,319.1,-26.4,6.2,43.7,272.7
1524.9,9223.0,318.8,-26.4,6.2,43.6,272.6
1525.9,9229.0,318.5,-26.5,6.3,43.5,272.5
1526.9,9234.0,318.3,-26.5,6.4,43.3,272.5
1527.9,9241.0,318.0,-26.5,6.5,43.2,272.5
1528.9,9247.0,317.8,-26.6,6.6,43.1,272.5
1529.9,9251.0,317.5,-26.6,6.6,43.0,272.5
1530.9,9256.0,317.3,-26.6,6.6,43.0,272.5
1531.9,9262.0,317.0,-26.7,6.7,42.9,272.6
1532.9,9269.0,316.8,-26.8,6.8,42.8,272.7
1533.9,9274.0,316.5,-26.9,6.9,42.8,272.8
1534.9,9280.0,316.3,-26.9,7.0,42.7,272.8
1535.9,9285.0,316.0,-26.9,7.0,42.7,272.9
1536.9,9290.0,315.7,-27.0,7.0,42.6,273.0
1537.9,9297.0,315.5,-27.1,7.1,42.6,273.2
1538.9,9303.0,315.2,-27.1,7.1,42.6,273.3
1539.9,9310.0,314.9,-27.2,7.2,42.6,273.4
1540.9,9318.0,314.6,-27.2,7.2,42.5,273.5
1541.9,9323.0,314.3,-27.2,7.2,42.5,273.6
1542.9,9329.0,314.1,-27.3,7.2,42.5,273.7
1543.9,9337.0,313.8,-27.3,7.2,42.5,273.8
1544.9,9344.0,313.5,-27.4,7.2,42.5,273.9
1545.9,9351.0,313.2,-27.5,7.3,42.4,274.0
1546.9,9358.0,312.9,-27.5,7.3,42.4,274.1
1547.9,9366.0,312.6,-27.6,7.3,42.4,274.2
1548.9,9371.0,312.3,-27.6,7.3,42.4,274.3
1549.9,9377.0,312.0,-27.6,7.3,42.3,274.3
1550.9,9384.0,311.7,-27.6,7.3,42.3,274.4
1551.9,9390.0,311.5,-27.7,7.2,42.2,274.5
1552.9,9396.0,311.2,-27.7,7.1,42.2,274.5
1553.9,9402.0,311.0,-27.8,7.0,42.1,274.6
1554.9,9408.0,310.7,-27.9,6.8,42.1,274.6
1555.9,9413.0,310.4,-27.9,6.7,42.0,274.7
1556.9,9419.0,310.2,-27.9,6.5,41.9,274.7
1557.9,9424.0,309.9,-27.9,6.4,41.9,274.7
1558.9,9430.0,309.7,-28.0,6.4,41.8,274.8
1559.9,9436.0,309.4,-28.0,6.4,41.7,274.8
1560.9,9442.0,309.2,-28.1,6.4,41.6,274.8
1561.9,9449.0,308.9,-28.1,6.3,41.5,274.8
1562.9,9455.0,308.7,-28.1,6.2,41.4,274.8
1563.9,9462.0,308.4,-28.2,6.2,41.3,274.8
1564.9,9467.0,308.1,-28.2,6.1,41.2,274.8
1565.9,9472.0,307.9,-28.2,6.1,41.1,274.8
1566.9,9478.0,307.6,-28.2,6.1,41.0,274.8
1567.9,9484.0,307.3,-28.3,6.0,40.9,274.8
1568.9,9492.0,307.1,-28.3,5.9,40.8,274.8
1569.9,9498.0,306.8,-28.3,5.7,40.7,274.8
1570.9,9504.0,306.6,-28.3,5.5,40.5,274.8
1571.9,9511.0,306.3,-28.4,5.3,40.4,274.8
1572.9,9516.0,306.1,-28.4,5.2,40.3,274.8
1573.9,9521.0,305.8,-28.4,5.1,40.2,274.8
1574.9,9526.0,305.6,-28.4,5.0,40.1,274.8
1575.9,9530.0,305.3,-28.4,5.0,40.0,274.7
1576.9,9536.0,305.1,-28.4,5.0,39.9,274.7
